"Date","Week","Month","Year","Truck","Rail","Barge","Gulf_Vessel","Pacific_Vessel"
"04/04/2018","13","4","2018","115","106","170.63","114.42","116.39"
"03/28/2018","12","3","2018","114","103","149.23","115.05","116.39"
"03/21/2018","11","3","2018","112","100","145.25","115.05","116.39"
"03/14/2018","10","3","2018","112","112","174.3","114.42","114.01"
"03/07/2018","9","3","2018","113","112","144.95","113.15","114.01"
"02/28/2018","8","2","2018","113","117","119.26","111.87","112.83"
"02/21/2018","7","2","2018","114","107","116.2","109.33","110.45"
"02/14/2018","6","2","2018","116","103","114.06","109.33","110.45"
"02/07/2018","5","2","2018","116","98","111","112.51","116.39"
"01/31/2018","4","1","2018","113","100","109.47","113.78","118.76"
"01/24/2018","3","1","2018","114","99","100.61","113.15","116.39"
"01/17/2018","2","1","2018","114","102","122.32","113.78","116.39"
"01/10/2018","1","1","2018","113","98","109.47","109.33","114.01"
"01/03/2018","53","12","2017","112","100","103.36",,
"12/27/2017","52","12","2017","110","98","89.6","112.51","117.58"
"12/20/2017","51","12","2017","109","95","85.01","115.69","119.95"
"12/13/2017","50","12","2017","110","96","85.01","112.51","117.58"
"12/06/2017","49","12","2017","110","97","87.15","112.51","117.58"
"11/29/2017","48","11","2017","110","96","91.74",,
"11/22/2017","47","11","2017","110","97","95.71","107.42","114.01"
"11/15/2017","46","11","2017","110","95","116.2","109.33","116.39"
"11/08/2017","45","11","2017","109","93","122.32","109.33","116.39"
"11/01/2017","44","10","2017","106","94","135.47","110.6","117.58"
"10/25/2017","43","10","2017","106","96","122.32","111.87","121.14"
"10/18/2017","42","10","2017","105","104","129.96","108.06","114.01"
"10/11/2017","41","10","2017","105","102","126.29","105.52","109.26"
"10/04/2017","40","10","2017","105","101","236.99","107.42","111.64"
"09/27/2017","39","9","2017","105","103","187.45","108.7","114.01"
"09/20/2017","38","9","2017","105","99","133.02","108.06","111.64"
"09/13/2017","37","9","2017","106","97","105.5","101.7","102.14"
"09/06/2017","36","9","2017","104","101","103.36","98.53","95.01"
"08/30/2017","35","8","2017","98","99","102.44","100.43","97.39"
"08/23/2017","34","8","2017","98","93","104.58","99.16","95.01"
"08/16/2017","33","8","2017","211","92","94.18","94.08","90.26"
"08/09/2017","32","8","2017","97","91","90.21","94.08","90.26"
"08/02/2017","31","7","2017","96","92","91.13","95.35","91.45"
"07/26/2017","30","7","2017","95","92","91.13","97.25","93.82"
"07/19/2017","29","7","2017","94","92","94.18","95.35","91.45"
"07/12/2017","28","7","2017","94","90","95.41","94.08","90.26"
"07/05/2017","27","7","2017","93","91","88.07","94.71","90.26"
"06/28/2017","26","6","2017","93","93","97.24","93.44","90.26"
"06/21/2017","25","6","2017","94","93","90.21","92.17","87.89"
"06/14/2017","24","6","2017","95","92","77.98","91.53","85.51"
"06/07/2017","23","6","2017","97","95","81.95","92.8","87.89"
"05/31/2017","22","5","2017","97","103","85.01","94.08","90.26"
"05/24/2017","21","5","2017","96","97","80.42","94.71","92.64"
"05/17/2017","20","5","2017","96","93","81.03","97.25","93.82"
"05/10/2017","19","5","2017","97","92","93.27","98.53","96.2"
"05/03/2017","18","4","2017","97","90","81.03","101.07","99.76"
"04/26/2017","17","4","2017","98","90","72.78","102.97","104.51"
"04/19/2017","16","4","2017","98","91","74.92","102.34","105.7"
"04/12/2017","15","4","2017","97","89","74.31","99.16","99.76"
"04/05/2017","14","4","2017","96","89","77.98","99.16","100.95"
"03/29/2017","13","3","2017","96","97","77.98","96.62","97.39"
"03/22/2017","12","3","2017","96","92","81.95","97.89","99.76"
"03/15/2017","11","3","2017","97","104","94.8","99.16","100.95"
"03/08/2017","10","3","2017","97","142","93.88","94.71","93.82"
"03/01/2017","9","2","2017","97","130","94.18","92.8","90.26"
"02/22/2017","8","2","2017","97","119","88.68","90.9","87.89"
"02/15/2017","7","2","2017","97","137","96.32","90.9","86.7"
"02/08/2017","6","2","2017","97","119","105.5","89.63","84.32"
"02/01/2017","5","1","2017","97","116","94.18","90.26","85.51"
"01/25/2017","4","1","2017","97","110","114.67","89.63","85.51"
"01/18/2017","3","1","2017","98","114","105.5","88.99","85.51"
"01/11/2017","2","1","2017","98","109","97.85","88.99","84.32"
"01/04/2017","1","1","2017","98","107","81.95","90.26","86.7"
"12/28/2016","52","12","2016","96","104","83.48","90.26","86.7"
"12/21/2016","51","12","2016","95","96","85.01","93.44","91.45"
"12/14/2016","50","12","2016","94","93","79.51","95.35","95.01"
"12/07/2016","49","12","2016","94","93","71.25","94.08","95.01"
"11/30/2016","48","11","2016","91","93","73.39","90.26","91.45"
"11/23/2016","47","11","2016","91","93","74.92","90.26","95.01"
"11/16/2016","46","11","2016","92","94","78.89","81.36","84.32"
"11/09/2016","45","11","2016","93","94","91.74","80.73","84.32"
"11/02/2016","44","10","2016","94","94","137.61","80.73","85.51"
"10/26/2016","43","10","2016","94","100","156.87","80.73","85.51"
"10/19/2016","42","10","2016","94","109","112.53","76.91","83.14"
"10/12/2016","41","10","2016","92","110","105.5","75.64","77.2"
"10/05/2016","40","10","2016","90","114","133.94","76.28","78.38"
"09/28/2016","39","9","2016","90","112","163.6","76.91","78.38"
"09/21/2016","38","9","2016","90","116","127.82","76.28","77.2"
"09/14/2016","37","9","2016","91","94","132.41","77.55","78.38"
"09/07/2016","36","9","2016","91","107","123.85","76.28","78.38"
"08/31/2016","35","8","2016","91","109","117.73","75.01","78.38"
"08/24/2016","34","8","2016","89","106","119.26","74.37","78.38"
"08/17/2016","33","8","2016","87","103","119.26","71.83","76.01"
"08/10/2016","32","8","2016","87","101","111","71.83","76.01"
"08/03/2016","31","7","2016","89","97","120.18","75.01","78.38"
"07/27/2016","30","7","2016","90","95","120.79","79.46","83.14"
"07/20/2016","29","7","2016","91","94","129.04","79.46","83.14"
"07/13/2016","28","7","2016","91","91","118.49","79.46","80.76"
"07/06/2016","27","7","2016","91","91","138.52","74.37","76.01"
"06/29/2016","26","6","2016","92","89","122.32","73.1","76.01"
"06/22/2016","25","6","2016","92","89","123.85","71.83","73.63"
"06/15/2016","24","6","2016","92","89","95.71","71.83","76.01"
"06/08/2016","23","6","2016","91","88","83.48","71.19","77.2"
"06/01/2016","22","5","2016","90","87","74","69.29","78.38"
"05/25/2016","21","5","2016","89","88","71.86","67.38","76.01"
"05/18/2016","20","5","2016","87","85","78.89","64.84","73.63"
"05/11/2016","19","5","2016","86","85","79.51","63.56","71.26"
"05/04/2016","18","5","2016","86","85","80.42","63.56","71.26"
"04/27/2016","17","4","2016","83","86","81.95","63.56","71.26"
"04/20/2016","16","4","2016","82","85","88.07","62.29","70.07"
"04/13/2016","15","4","2016","80","85","85.01","61.02","68.88"
"04/06/2016","14","4","2016","80","85","85.62","59.75","66.51"
"03/30/2016","13","3","2016","80","85","85.62","58.48","66.51"
"03/23/2016","12","3","2016","80","87","75.84","58.48","66.51"
"03/16/2016","11","3","2016","79","85","71.25","59.75","66.51"
"03/09/2016","10","3","2016","76","85","68.8","57.84","62.95"
"03/02/2016","9","2","2016","75","86","70.33","57.21","61.76"
"02/24/2016","8","2","2016","75","87","77.98","57.21","61.76"
"02/17/2016","7","2","2016","75","89","78.89","57.84","60.57"
"02/10/2016","6","2","2016","76","87","84.7","57.21","59.38"
"02/03/2016","5","1","2016","77","88","90.51","57.84","59.38"
"01/27/2016","4","1","2016","78","88","93.27","59.12","61.76"
"01/20/2016","3","1","2016","80","88","85.62","62.29","64.13"
"01/13/2016","2","1","2016","82","86","87.15","64.2","66.51"
"01/06/2016","1","1","2016","83","85","91.74","64.2","66.51"
"12/30/2015","52","12","2015","84.339622","85","86.54","0","0"
"12/23/2015","51","12","2015","86","85","84.09","64.2","66.51"
"12/16/2015","50","12","2015","88","86","88.68","64.84","66.51"
"12/09/2015","49","12","2015","90","85","85.62","67.38","68.88"
"12/02/2015","48","11","2015","91","86","85.62","0","0"
"11/25/2015","47","11","2015","92","84","84.09","75.01","73.63"
"11/18/2015","46","11","2015","94","84","103.97","77.55","78.38"
"11/11/2015","45","11","2015","94","84","95.71","78.18","80.76"
"11/04/2015","44","11","2015","94","84","110.7","78.18","80.76"
"10/28/2015","43","10","2015","94","86","128.43","76.91","80.76"
"10/21/2015","42","10","2015","96","86","158.09","84.54","84.32"
"10/14/2015","41","10","2015","96","94","152.9","83.91","84.32"
"10/07/2015","40","10","2015","94","95","181.03","83.91","84.32"
"09/30/2015","39","9","2015","93","103","197.85","84.54","84.32"
"09/23/2015","38","9","2015","94","99","184.39","86.45","85.51"
"09/16/2015","37","9","2015","95","89","152.9","87.72","85.51"
"09/09/2015","36","9","2015","96","89","135.47","91.53","90.26"
"09/02/2015","35","8","2015","95","87","122.32","91.53","90.26"
"08/26/2015","34","8","2015","97","89","103.97","91.53","91.45"
"08/19/2015","33","8","2015","99","88","96.94","90.26","89.07"
"08/12/2015","32","8","2015","99","89","103.05","87.72","86.7"
"08/05/2015","31","8","2015","101","90","100.3","88.99","87.89"
"07/29/2015","30","7","2015","103","91","107.03","90.26","90.26"
"07/22/2015","29","7","2015","105","91","114.67","91.53","92.64"
"07/15/2015","28","7","2015","106","92","116.81","82.63","87.89"
"07/08/2015","27","7","2015","107","90","129.96","81.36","85.51"
"07/01/2015","26","6","2015","107","88",,"81.36","85.51"
"06/24/2015","25","6","2015","108","88",,"82.63","87.89"
"06/17/2015","24","6","2015","108","87","120.79","78.82","81.95"
"06/10/2015","23","6","2015","109","86","113.14","76.79","78.38"
"06/03/2015","22","5","2015","110","86","114.06","76.28","78.38"
"05/27/2015","21","5","2015","110","87","112.53","76.91","78.38"
"05/20/2015","20","5","2015","110","88","116.2","76.28","77.2"
"05/13/2015","19","5","2015","109","87","124.76","76.28","77.2"
"05/06/2015","18","5","2015","108","91","120.79","78.18","80.76"
"04/29/2015","17","4","2015","106","91","123.85","78.82","80.76"
"04/22/2015","16","4","2015","105","91","123.85","78.82","80.76"
"04/15/2015","15","4","2015","104","89","142.81","78.82","80.76"
"04/08/2015","14","4","2015","105","91","134.55","78.82","80.76"
"04/01/2015","13","3","2015","107","92","129.35","81.36","85.51"
"03/25/2015","12","3","2015","108","92","133.02","81.36","85.51"
"03/18/2015","11","3","2015","110","95","121.4","81.36","85.51"
"03/11/2015","10","3","2015","111","91","111.61","81.36","85.51"
"03/04/2015","9","3","2015","111","90","120.18","78.82","80.76"
"02/25/2015","8","2","2015","109","94","137.61","72.46","80.76"
"02/18/2015","7","2","2015","108","94","128.43","69.92","76.01"
"02/11/2015","6","2","2015","107","95","125.37","71.19","76.01"
"02/04/2015","5","2","2015","107","92","134.55","71.19","76.01"
"01/28/2015","4","1","2015","108","93","143.72","86.45","87.89"
"01/21/2015","3","1","2015","111","93","152.9","88.99","92.64"
"01/14/2015","2","1","2015","115","88","144.33","92.8","95.01"
"01/07/2015","1","1","2015","118","93","122.32","99.16","99.76"
"12/31/2014","52","12","2014","121","96","119.26","101.7","102.14"
"12/24/2014","51","12","2014","124","97","136.69","101.7","102.14"
"12/17/2014","50","12","2014","129","95","151.37","105.52","106.89"
"12/10/2014","49","12","2014","133","97","153.81","108.06","109.26"
"12/03/2014","48","11","2014","136","95","175.83","110.6","114.01"
"11/26/2014","47","11","2014","137","95","168.19","110.6","114.01"
"11/19/2014","46","11","2014","138","98","204.58","113.78","116.39"
"11/12/2014","45","11","2014","139","104","234.54","115.69","118.76"
"11/05/2014","44","11","2014","137","117","259.92","116.96","121.14"
"10/29/2014","43","10","2014","137","131","267.57","116.96","116.39"
"10/22/2014","42","10","2014","138","135","266.96","115.69","116.39"
"10/15/2014","41","10","2014","140","180","254.73","116.96","118.76"
"10/08/2014","40","10","2014","141","169","272.77","119.5","116.39"
"10/01/2014","39","9","2014","142","183","326.28","116.96","121.14"
"09/24/2014","38","9","2014","143","159","252.28","115.69","121.14"
"09/17/2014","37","9","2014","143","134","193.57","118.23","123.52"
"09/10/2014","36","9","2014","144","123","203.96","118.23","123.52"
"09/03/2014","35","8","2014","144","120","182.25","116.96","123.52"
"08/27/2014","34","8","2014","144","118","143.42","111.87","116.39"
"08/20/2014","33","8","2014","145","123","142.81","109.33","114.01"
"08/13/2014","32","8","2014","145","128","135.16","105.52","108.08"
"08/06/2014","31","8","2014","145","134","143.11","105.52","109.26"
"07/30/2014","30","7","2014","146","146","171.24","106.79","110.45"
"07/23/2014","29","7","2014","146","128","167.27","108.06","111.64"
"07/16/2014","28","7","2014","147","121","123.85","109.33","114.01"
"07/09/2014","27","7","2014","148","103","105.5","109.33","111.64"
"07/02/2014","26","6","2014","148","117","115.59","106.79","104.51"
"06/25/2014","25","6","2014","148","110","112.84","110.6","109.26"
"06/18/2014","24","6","2014","146","107","112.23","111.87","109.26"
"06/11/2014","23","6","2014","147","110","114.06","114.42","114.01"
"06/04/2014","22","6","2014","148","104","107.94","116.96","118.76"
"05/28/2014","21","5","2014","148","104","110.09","119.5","123.52"
"05/21/2014","20","5","2014","148","96","114.06","120.77","125.89"
"05/14/2014","19","5","2014","149","97","108.56","118.23","123.52"
"05/07/2014","18","5","2014","150","110","111.61","119.5","125.89"
"04/30/2014","17","4","2014","150","116","110.09","120.77","125.89"
"04/23/2014","16","4","2014","150","130","115.28","120.77","125.89"
"04/16/2014","15","4","2014","149","123","117.42","127.13","128.27"
"04/09/2014","14","4","2014","149","133","113.14","127.13","128.27"
"04/02/2014","13","3","2014","150","144","127.21","130.94","133.02"
"03/26/2014","12","3","2014","150","136","143.42","134.76","137.77"
"03/19/2014","11","3","2014","151","177","176.75","134.76","142.52"
"03/12/2014","10","3","2014","152","151","191.12","132.21","133.02"
"03/05/2014","9","3","2014","152","133","189.59","134.76","133.02"
"02/26/2014","8","2","2014","152","133","181.03","134.76","133.02"
"02/19/2014","7","2","2014","151","129","183.48","132.21","128.27"
"02/12/2014","6","2","2014","150","137","179.5","141.11","133.02"
"02/05/2014","5","2","2014","149","116","0","143.66","133.02"
"01/29/2014","4","1","2014","147","119","180.42","143.66","133.02"
"01/22/2014","3","1","2014","146","133","169.71","143.66","133.02"
"01/15/2014","2","1","2014","147","139","171.24","144.93","135.39"
"01/08/2014","1","1","2014","148","133","173.69","147.47","140.14"
"01/01/2014","52","12","2013","147","130","179.5","147.47","140.14"
"12/25/2013","51","12","2013","146","133","180.42","147.47","140.14"
"12/18/2013","50","12","2013","146","135","176.44","151.28","149.64"
"12/11/2013","49","12","2013","146","132","164.52","144.93","144.89"
"12/04/2013","48","12","2013","147","112","165.74","138.57","137.77"
"11/27/2013","47","11","2013","145","108","162.07","134.76","133.02"
"11/20/2013","46","11","2013","144","102","198.77","134.76","133.02"
"11/13/2013","45","11","2013","145","120","211.61","138.57","142.52"
"11/06/2013","44","11","2013","146","131","178.28","138.57","144.89"
"10/30/2013","43","10","2013","146","118","188.98","139.84","147.27"
"10/23/2013","42","10","2013","147","113","196.01","141.11","152.02"
"10/16/2013","41","10","2013","147","115","191.12","146.2","156.77"
"10/09/2013","40","10","2013","147","114","168.19","143.66","161.52"
"10/02/2013","39","9","2013","148","114","181.95","147.47","166.27"
"09/25/2013","38","9","2013","149","106","170.63","132.21","152.02"
"09/18/2013","37","9","2013","150","97","168.19","128.4","147.27"
"09/11/2013","36","9","2013","150","99","138.52","120.77","128.27"
"09/04/2013","35","9","2013","150","97","129.96","115.69","118.76"
"08/28/2013","34","8","2013","148","95","119.87","114.42","116.39"
"08/21/2013","33","8","2013","147","93","108.56","114.42","114.01"
"08/14/2013","32","8","2013","147","92","107.64","115.69","114.01"
"08/07/2013","31","8","2013","148","93","87.15","118.23","117.58"
"07/31/2013","30","7","2013","148","92","78.89","116.96","114.01"
"07/24/2013","29","7","2013","147","92","81.03","118.23","117.58"
"07/17/2013","28","7","2013","146","92","86.23","115.69","114.01"
"07/10/2013","27","7","2013","144","91","88.07","115.69","114.01"
"07/03/2013","26","6","2013","144","93","93.88","116.96","114.01"
"06/26/2013","25","6","2013","145","93","98.77","116.96","114.01"
"06/19/2013","24","6","2013","145","95","90.21","115.69","114.01"
"06/12/2013","23","6","2013","145","94","89.6","111.87","106.89"
"06/05/2013","22","6","2013","146","94","96.32","111.87","106.89"
"05/29/2013","21","5","2013","146","93","94.8","114.42","111.64"
"05/22/2013","20","5","2013","147","92","83.48","113.15","111.64"
"05/15/2013","19","5","2013","146","92","85.01","114.42","114.01"
"05/08/2013","18","5","2013","145","92","88.07","114.42","114.01"
"05/01/2013","17","4","2013","145","91","0","118.23","116.39"
"04/24/2013","16","4","2013","147","89","0","120.77","118.76"
"04/17/2013","15","4","2013","149","89","83.48","120.77","118.76"
"04/10/2013","14","4","2013","150","89","87.15","120.77","118.76"
"04/03/2013","13","3","2013","151","90","80.42","124.59","123.52"
"03/27/2013","12","3","2013","151","91","89.6","124.59","123.52"
"03/20/2013","11","3","2013","154","93","93.88","122.04","118.76"
"03/13/2013","10","3","2013","154","92","99.38","122.04","118.76"
"03/06/2013","9","3","2013","156","92","99.38","119.5","118.76"
"02/27/2013","8","2","2013","157","92","99.99","118.23","118.76"
"02/20/2013","7","2","2013","157","96","99.38","118.23","116.39"
"02/13/2013","6","2","2013","155","94","99.38","116.96","114.01"
"02/06/2013","5","2","2013","152","92","98.77","116.96","114.01"
"01/30/2013","4","1","2013","148","91","100.91","116.96","114.01"
"01/23/2013","3","1","2013","147","92","101.83","116.96","114.01"
"01/16/2013","2","1","2013","147","92","106.42","118.23","128.27"
"01/09/2013","1","1","2013","148","92","114.06","113.15","114.01"
"01/02/2013","53","12","2012","148","94","152.9","113.15","114.01"
"12/26/2012","52","12","2012","148","94","172.16","113.15","114.01"
"12/19/2012","51","12","2012","149","93","175.83","114.42","114.01"
"12/12/2012","50","12","2012","151","90","183.48","115.69","118.76"
"12/05/2012","49","12","2012","152","90","175.83","118.23","123.52"
"11/28/2012","48","11","2012","152","91","187.45","118.23","125.89"
"11/21/2012","47","11","2012","150","91","183.48","116.96","123.52"
"11/14/2012","46","11","2012","150","90","162.99","116.96","123.52"
"11/07/2012","45","11","2012","151","90","181.95","119.5","125.89"
"10/31/2012","44","10","2012","152","90","167.27","120.77","128.27"
"10/24/2012","43","10","2012","155","90","179.81","124.59","133.02"
"10/17/2012","42","10","2012","157","92","152.9","124.59","128.27"
"10/10/2012","41","10","2012","154","97","156.87","124.59","128.27"
"10/03/2012","40","9","2012","154","96","193.57","119.5","114.01"
"09/26/2012","39","9","2012","154","97","185.92","119.5","114.01"
"09/19/2012","38","9","2012","156","96","191.12","122.04","114.01"
"09/12/2012","37","9","2012","156","88","168.19","122.04","114.01"
"09/05/2012","36","9","2012","156","84","152.9","124.59","121.14"
"08/29/2012","35","8","2012","154","84","133.94","127.13","125.89"
"08/22/2012","34","8","2012","152","83","100.91","127.13","128.27"
"08/15/2012","33","8","2012","149","83","111.61","127.13","128.27"
"08/08/2012","32","8","2012","145","87","93.27","127.13","133.02"
"08/01/2012","31","7","2012","143","85","108.56","128.4","133.02"
"07/25/2012","30","7","2012","143","84","107.03","129.67","137.77"
"07/18/2012","29","7","2012","139","87","125.07","128.4","135.39"
"07/11/2012","28","7","2012","139","85","107.94","124.59","128.27"
"07/04/2012","27","7","2012","138","84","97.85","122.04","118.76"
"06/27/2012","26","6","2012","139","88","82.56","123.32","121.14"
"06/20/2012","25","6","2012","142","81","84.7","128.4","128.27"
"06/13/2012","24","6","2012","143","83","86.85","124.59","116.39"
"06/06/2012","23","6","2012","145","86","87.15","123.32","114.01"
"05/30/2012","22","5","2012","147","87","100.91","127.13","121.14"
"05/23/2012","21","5","2012","149","87","98.77","129.67","125.89"
"05/16/2012","20","5","2012","151","86","104.89","127.13","125.89"
"05/09/2012","19","5","2012","153","86","107.03","132.21","137.77"
"05/02/2012","18","4","2012","154","83","103.05","137.3","144.89"
"04/25/2012","17","4","2012","154","85","98.77","136.03","142.52"
"04/18/2012","16","4","2012","156","82","100.3","133.49","140.14"
"04/11/2012","15","4","2012","157","85","97.85","129.67","137.77"
"04/04/2012","14","4","2012","156","85","99.38","129.67","140.14"
"03/28/2012","13","3","2012","158","85","107.94","129.67","140.14"
"03/21/2012","12","3","2012","158","85","110.7","124.59","137.77"
"03/14/2012","11","3","2012","156","86","105.5","124.59","142.52"
"03/07/2012","10","3","2012","154","86","106.11","124.59","142.52"
"02/29/2012","9","2","2012","153","86","117.12","124.59","137.77"
"02/22/2012","8","2","2012","149","85","123.85","127.13","137.77"
"02/15/2012","7","2","2012","149","85","129.35","127.13","137.77"
"02/08/2012","6","2","2012","146","86","120.79","119.5","118.76"
"02/01/2012","5","1","2012","145","84","141.28","124.59","123.52"
"01/25/2012","4","1","2012","145","85","117.73","129.67","128.27"
"01/18/2012","3","1","2012","145","83","110.7","129.67","128.27"
"01/11/2012","2","1","2012","144","83","111","142.38","137.77"
"01/04/2012","1","1","2012","143","84","104.89","142.38","140.14"
"12/28/2011","52","12","2011","143","84","104.58","144.93","137.77"
"12/21/2011","51","12","2011","144","86","107.94","146.2","142.52"
"12/14/2011","50","12","2011","147","88","116.2","142.38","140.14"
"12/07/2011","49","12","2011","148","85","128.43","142.38","140.14"
"11/30/2011","48","11","2011","150","84","123.85","144.93","147.27"
"11/23/2011","47","11","2011","151","83","129.35","146.2","152.02"
"11/16/2011","46","11","2011","150","81","135.47","143.66","147.27"
"11/09/2011","45","11","2011","147","82","135.47","144.93","152.02"
"11/02/2011","44","10","2011","147","81","148.31","147.47","161.52"
"10/26/2011","43","10","2011","144","83","150.76","150.01","166.27"
"10/19/2011","42","10","2011","143","80","151.67","150.01","171.02"
"10/12/2011","41","10","2011","140","93","160.54","142.38","161.52"
"10/05/2011","40","10","2011","141","91","171.86","139.84","152.02"
"09/28/2011","39","9","2011","143","80","172.16","139.84","152.02"
"09/21/2011","38","9","2011","145","87","158.4","139.84","163.9"
"09/14/2011","37","9","2011","146","80","145.25","137.3","166.27"
"09/07/2011","36","9","2011","146","78","140.66","137.3","163.9"
"08/31/2011","35","8","2011","144","79","140.05","138.57","161.52"
"08/24/2011","34","8","2011","144","78","133.02","134.76","152.02"
"08/17/2011","33","8","2011","145","79","129.35","129.67","133.02"
"08/10/2011","32","8","2011","147","74","115.28","128.4","128.27"
"08/03/2011","31","7","2011","149","75","110.7","132.21","130.64"
"07/27/2011","30","7","2011","149","77","119.26","129.67","128.27"
"07/20/2011","29","7","2011","148","80","131.8","130.94","130.64"
"07/13/2011","28","7","2011","147","80","137.3","134.76","137.77"
"07/06/2011","27","7","2011","145","81","140.66","132.21","133.02"
"06/29/2011","26","6","2011","147","80","136.08","132.21","137.77"
"06/22/2011","25","6","2011","149","78","137.61","137.3","144.89"
"06/15/2011","24","6","2011","149","83","136.38","137.3","147.27"
"06/08/2011","23","6","2011","149","84","136.69","134.76","142.52"
"06/01/2011","22","5","2011","149","79","141.58","136.03","147.27"
"05/25/2011","21","5","2011","151","80","137.3","130.94","137.77"
"05/18/2011","20","5","2011","153","83","129.04","134.76","142.52"
"05/11/2011","19","5","2011","155","79","129.96","134.76","142.52"
"05/04/2011","18","5","2011","156","76","140.66","129.67","142.52"
"04/27/2011","17","4","2011","155","77","122.93","128.4","133.02"
"04/20/2011","16","4","2011","155","80","126.29","132.21","142.52"
"04/13/2011","15","4","2011","154","76","131.18","134.76","147.27"
"04/06/2011","14","4","2011","150","78","144.33","147.47","161.52"
"03/30/2011","13","3","2011","148","84","155.04","150.01","166.27"
"03/23/2011","12","3","2011","147","82","150.14","150.01","171.02"
"03/16/2011","11","3","2011","147","90","170.02","152.56","166.27"
"03/09/2011","10","3","2011","146","87","193.57","150.01","161.52"
"03/02/2011","9","2","2011","140","85","152.28","142.38","156.77"
"02/23/2011","8","2","2011","135","84","164.52","143.66","156.77"
"02/16/2011","7","2","2011","133","83","178.58","134.76","152.02"
"02/09/2011","6","2","2011","133","87","164.52","124.59","137.77"
"02/02/2011","5","1","2011","130","81","168.19","124.59","128.27"
"01/26/2011","4","1","2011","129","80","139.44","127.13","133.02"
"01/19/2011","3","1","2011","129","82","140.05","137.3","152.02"
"01/12/2011","2","1","2011","126","81","137.61","134.76","137.77"
"01/05/2011","1","1","2011","126","80","126.29","0","0"
"12/29/2010","52","12","2010","124","81","147.7","132.21","128.27"
"12/22/2010","51","12","2010","123","83","158.4","132.21","137.77"
"12/15/2010","50","12","2010","122","83","177.67","138.57","147.27"
"12/08/2010","49","12","2010","121","77","170.94","134.76","137.77"
"12/01/2010","48","11","2010","119","73","142.5","134.76","144.89"
"11/24/2010","47","11","2010","120","73","140.66","136.03","147.27"
"11/17/2010","46","11","2010","120","73","125.37","150.01","163.9"
"11/10/2010","45","11","2010","118","74","140.05","147.47","154.39"
"11/03/2010","44","10","2010","116","74","135.77","155.1","166.27"
"10/27/2010","43","10","2010","116","76","150.14","150.01","154.39"
"10/20/2010","42","10","2010","116","95","169.1","150.01","152.02"
"10/13/2010","41","10","2010","116","101","181.64","152.56","156.77"
"10/06/2010","40","10","2010","113","106","196.93","155.1","152.02"
"09/29/2010","39","9","2010","111","76","170.94","162.73","161.52"
"09/22/2010","38","9","2010","112","85","166.66","165.27","166.27"
"09/15/2010","37","9","2010","111","79","145.25","172.9","190.02"
"09/08/2010","36","9","2010","111","94","151.37","165.27","166.27"
"09/01/2010","35","8","2010","111","100","154.73","162.73","166.27"
"08/25/2010","34","8","2010","112","98","139.44","165.27","171.02"
"08/18/2010","33","8","2010","112","94","133.63","157.64","161.52"
"08/11/2010","32","8","2010","113","96","132.41","152.56","156.77"
"08/04/2010","31","8","2010","110","86","113.45","152.56","159.14"
"07/28/2010","30","7","2010","110","83","118.65","146.2","152.02"
"07/21/2010","29","7","2010","109","82","129.96","142.38","147.27"
"07/14/2010","28","7","2010","110","82","118.65","129.67","128.27"
"07/07/2010","27","7","2010","110","77","99.38","142.38","144.89"
"06/30/2010","26","6","2010","112","76","90.51","157.64","156.77"
"06/23/2010","25","6","2010","112","73","91.13","169.08","161.52"
"06/16/2010","24","6","2010","110","73","91.43","174.17","175.77"
"06/09/2010","23","6","2010","111","74","89.9","177.98","180.52"
"06/02/2010","22","5","2010","112","75","96.02","181.8","194.77"
"05/26/2010","21","5","2010","114","75","103.36","185.61","204.28"
"05/19/2010","20","5","2010","117","75","127.52","183.07","204.28"
"05/12/2010","19","5","2010","118","74","117.12","183.07","199.52"
"05/05/2010","18","5","2010","118","75","103.97","177.98","190.02"
"04/28/2010","17","4","2010","116","76","94.18","175.44","185.27"
"04/21/2010","16","4","2010","116","75","84.09","177.98","194.77"
"04/14/2010","15","4","2010","116","76","84.09","177.98","199.52"
"04/07/2010","14","4","2010","114","75","84.09","170.35","190.02"
"03/31/2010","13","3","2010","111","76","84.4","175.44","194.77"
"03/24/2010","12","3","2010","111","77","84.7","180.52","204.28"
"03/17/2010","11","3","2010","110","85","86.54","177.98","204.28"
"03/10/2010","10","3","2010","110","84","95.71","172.9","204.28"
"03/03/2010","9","2","2010","108","81","105.5","165.27","180.52"
"02/24/2010","8","2","2010","107","83","96.94","160.18","175.77"
"02/17/2010","7","2","2010","104","87","93.27","155.1","166.27"
"02/10/2010","6","2","2010","104","86","109.47","160.18","175.77"
"02/03/2010","5","1","2010","105","83","122.32","170.35","180.52"
"01/27/2010","4","1","2010","107","83","125.37","174.17","185.27"
"01/20/2010","3","1","2010","108","81","119.56","177.98","190.02"
"01/13/2010","2","1","2010","109","83","118.04","183.07","199.52"
"01/06/2010","1","1","2010","106","84","116.2","0","0"
"12/30/2009","52","12","2009","103",,"110.09","172.9","175.77"
"12/23/2009","51","12","2009","103",,"110.09","174.17","178.15"
"12/16/2009","50","12","2009","104",,"110.7","172.9","185.27"
"12/09/2009","49","12","2009","105",,"119.26","177.98","199.52"
"12/02/2009","48","11","2009","105",,"122.32","183.07","209.03"
"11/25/2009","47","11","2009","105",,"123.54","186.88","218.53"
