Date,Week,Month,Year,Truck_current,Barge_current,week_sin,week_cos,Pacific_Vessel_lag_1,Pacific_Vessel_lag_2,Pacific_Vessel_lag_4,Pacific_Vessel_lag_8,Pacific_Vessel_lag_13,Pacific_Vessel_lag_26,Pacific_Vessel_lag_52,Pacific_Vessel_rolling_mean_4,Pacific_Vessel_rolling_mean_8,Pacific_Vessel_rolling_mean_13,Pacific_Vessel_rolling_mean_26,Pacific_Vessel_rolling_std_4,Pacific_Vessel_rolling_std_8,Pacific_Vessel_rolling_std_13,Pacific_Vessel_rolling_std_26,Pacific_Vessel_change_1w,Pacific_Vessel_change_4w,Pacific_Vessel_pct_change_1w,Pacific_Vessel_pct_change_4w,target
2008-10-08,40,10,2008,146.0,229.34,-0.992708874098054,0.1205366802553232,204.28,285.04,251.78,275.53,361.05,294.54,325.42,244.65750000000003,261.8775,290.88384615384615,317.3773076923077,33.47944680446971,30.092290778299642,46.875036629045724,47.998089758464005,-80.76000000000002,-56.99999999999997,-0.2833286556272804,-0.21815676668707895,142.52
2008-10-15,41,10,2008,138.0,201.82,-0.9709418174260521,0.23931566428755738,166.27,204.28,237.53,294.54,361.05,299.29,427.55,223.28000000000003,248.22,275.90076923076924,312.44384615384615,50.42651485082007,44.402391505735366,53.27143269169375,56.3114468702005,-38.00999999999999,-85.50999999999999,-0.18606814176620323,-0.3396218921280483,90.26
2008-10-22,42,10,2008,131.0,174.61,-0.9350162426854148,0.35460488704253557,142.52,166.27,285.04,285.04,342.04,308.79,427.55,199.52750000000003,229.2175,259.09076923076924,306.4142307692308,62.42566319231194,53.370931293569285,58.39570139167482,65.4309722485051,-23.75,-95.00999999999999,-0.14283995910266434,-0.3999915800109459,80.76
2008-10-29,43,10,2008,124.0,212.22,-0.8854560256532101,0.464723172043768,90.26,142.52,204.28,261.28,313.54,327.79,437.05,150.83250000000004,204.87,239.72307692307692,298.0092307692308,47.7251753096129,66.9646211496364,69.32264629789891,77.95141199096169,-52.260000000000005,-194.78000000000003,-0.3666853774908785,-0.6833426887454392,80.76
2008-11-05,44,11,2008,117.0,321.08,-0.822983865893657,0.5680647467311548,80.76,90.26,166.27,251.78,308.79,323.04,441.81,119.95250000000001,182.305,221.8169230769231,288.50807692307694,41.11893106181879,75.15469151784811,78.16631770191638,88.5152709545301,-9.5,-123.52,-0.10525149567914915,-0.6046602702173487,90.26
2008-11-12,45,11,2008,111.0,168.19,-0.7485107481711011,0.6631226582407952,80.76,80.76,142.52,237.53,275.53,332.54,437.05,98.57500000000002,160.9275,204.27615384615385,279.1896153846154,29.636974092057113,76.87301676884367,82.48868432886836,97.07377868325817,0.0,-85.51,0.0,-0.5142839959102664,90.26
2008-11-19,46,11,2008,106.0,146.47,-0.6631226582407955,0.7485107481711007,90.26,80.76,90.26,285.04,294.54,342.04,427.55,85.51000000000002,142.51874999999998,190.0246153846154,269.87115384615385,5.484827557294647,73.4663391215912,85.11501371824131,103.18399524449235,9.5,-52.260000000000005,0.11763249133234277,-0.3666853774908785,80.76
2008-11-26,47,11,2008,101.0,120.79,-0.5680647467311559,0.8229838658936564,90.26,90.26,80.76,204.28,285.04,346.79,389.55,85.51000000000002,118.17125,174.31076923076924,260.18730769230774,5.484827557294647,46.99146592353698,83.0432994950564,107.84934813183422,0.0,0.0,0.0,0.0,68.88
2008-12-03,48,11,2008,99.0,122.32,-0.4647231720437684,0.88545602565321,80.76,90.26,80.76,166.27,261.28,370.55,389.55,85.51000000000002,102.73125,158.5969230769231,249.95538461538462,5.484827557294647,32.80923451778391,79.60058337146101,111.8497530164738,-9.5,0.0,-0.10525149567914915,0.0,66.51
2008-12-10,49,12,2008,95.0,152.9,-0.35460488704253595,0.9350162426854147,68.88,80.76,90.26,142.52,251.78,380.05,389.55,82.54000000000002,90.5575,143.7969230769231,238.3526923076923,10.148247796208842,22.226926880959503,76.75329877651457,114.45597069817535,-11.88000000000001,-11.88000000000001,-0.1471025260029719,-0.1471025260029719,61.76
2008-12-17,50,12,2008,91.0,143.72,-0.2393156642875578,0.970941817426052,66.51,68.88,90.26,90.26,237.53,370.55,370.55,76.60250000000002,81.05625,129.54538461538462,226.29346153846154,11.03490937887221,9.367457251423046,72.09101164678158,115.4426200999375,-2.3699999999999903,-23.75,-0.03440766550522634,-0.26312873919787283,61.76
2008-12-24,51,12,2008,89.0,158.71,-0.12053668025532363,0.992708874098054,61.76,66.51,80.76,80.76,285.04,384.8,370.55,69.47750000000002,77.49375,116.02461538461537,214.41692307692307,8.083268212791097,10.692786537131852,66.40971510446641,115.89114170700829,-4.750000000000007,-28.500000000000007,-0.07141783190497675,-0.31575448703744746,61.76
2008-12-31,52,12,2008,88.0,134.85,6.432490598706546e-16,1.0,61.76,61.76,68.88,80.76,204.28,389.55,370.55,64.72750000000002,75.11875,98.84923076923077,201.9923076923077,3.5605559022785167,11.905024674485043,44.221536506838184,114.19790079708808,0.0,-19.000000000000007,0.0,-0.23526498266468554,61.76
2009-01-07,1,1,2009,86.0,113.45,0.12053668025532305,0.992708874098054,61.76,61.76,66.51,90.26,166.27,361.05,332.54,62.94750000000001,72.74374999999999,87.88615384615385,189.38499999999996,2.3749999999823905,12.499227333266248,31.838181621668316,110.7038710163291,0.0,-7.119999999999997,0.0,-0.10336817653890817,64.13
2009-01-14,2,1,2009,87.0,168.19,0.23931566428755774,0.970941817426052,61.76,61.76,61.76,90.26,142.52,361.05,323.04,61.76,69.18124999999999,79.84692307692308,177.87384615384616,0.0,10.729846806926,22.102802003597507,107.65830606421139,0.0,-4.750000000000007,0.0,-0.07141783190497675,64.13
2009-02-04,5,2,2009,85.0,139.44,0.5680647467311558,0.8229838658936564,68.88,64.13,61.76,66.51,80.76,308.79,242.28,64.72500000000001,63.83625,70.89307692307692,146.35500000000002,2.986821052557386,2.67272433244527,10.790871438870544,94.39789007175969,4.75,7.119999999999997,0.07406829876812715,0.11528497409326421,97.39
2009-02-11,6,2,2009,84.0,108.86,0.6631226582407952,0.7485107481711011,87.89,68.88,64.13,61.76,90.26,275.53,256.53,71.25750000000002,66.50874999999999,71.44153846153846,137.85884615384614,11.312162702153826,8.978546553556807,11.492546748619581,88.97870933327484,19.010000000000005,26.130000000000003,0.27598722415795596,0.42308937823834203,95.01
2009-02-18,7,2,2009,82.0,94.8,0.7485107481711011,0.6631226582407953,97.39,87.89,64.13,61.76,90.26,294.54,299.29,79.57250000000002,70.9625,71.99,131.0073076923077,15.699729031631946,13.81879646403351,12.583789837193027,84.70988506934457,9.5,33.260000000000005,0.10808965752645361,0.5186340246374552,90.26
2009-02-25,8,2,2009,80.0,93.27,0.8229838658936564,0.5680647467311559,95.01,97.39,68.88,61.76,80.76,285.04,294.54,87.29250000000002,75.11875,72.35538461538462,123.33307692307693,12.921512746836848,15.54769108949568,13.211778592972239,78.08091729836345,-2.3799999999999955,30.88000000000001,-0.024437827292329795,0.4815219086231095,92.64
2009-03-04,9,3,2009,79.0,86.23,0.8854560256532099,0.4647231720437686,90.26,95.01,87.89,61.76,68.88,261.28,318.29,92.63750000000002,78.68125,73.08615384615385,115.84153846153846,4.336137874499288,15.312855885080323,13.957102456252697,70.96512910957387,-4.75,21.38000000000001,-0.04999473739606353,0.3103948896631825,109.26
2009-03-11,10,3,2009,77.0,81.65,0.9350162426854148,0.35460488704253557,92.64,90.26,97.39,64.13,66.51,251.78,327.79,93.82500000000002,82.54125,74.91384615384615,109.35538461538461,3.0674038968918396,14.296383596163965,14.885237954911416,64.55799843432399,2.3799999999999955,4.75,0.026368269443828973,0.05404482876322669,118.76
2009-03-18,11,3,2009,76.0,81.03,0.970941817426052,0.23931566428755804,109.26,92.64,95.01,64.13,61.76,237.53,318.29,96.79250000000002,88.1825,78.2023076923077,103.87384615384616,8.534882834579552,14.885438474278175,17.386047161370897,57.66364130555241,16.620000000000005,11.870000000000005,0.17940414507772018,0.12188109662182978,95.01
2009-03-25,12,3,2009,79.0,82.87,0.992708874098054,0.120536680255323,118.76,109.26,90.26,68.88,61.76,285.04,313.54,102.73000000000002,95.01125,82.58692307692309,99.30576923076924,13.624864525320397,14.805597819264305,19.899642955178052,50.967624168531145,9.5,23.75,0.08694856306058951,0.24997368698031774,95.01
2009-04-01,13,3,2009,84.0,76.14,1.0,-1.6081226496766366e-16,95.01,118.76,92.64,87.89,61.76,204.28,304.04,103.91750000000002,98.2775,85.14461538461539,91.99692307692308,12.320276985522728,10.462523254800018,19.12127594042097,34.102678460113225,-23.75,4.75,-0.1999831593129,0.05262574783957463,80.76
2009-04-08,14,4,2009,84.0,77.37,0.992708874098054,-0.12053668025532288,95.01,95.01,109.26,97.39,61.76,166.27,294.54,104.51000000000002,99.16749999999999,87.7023076923077,87.79423076923078,11.635076278220136,9.729853544637141,17.91861376420475,25.311798067001085,0.0,2.3700000000000045,0.0,0.025582901554404236,85.51
2009-04-15,15,4,2009,84.0,80.42,0.9709418174260521,-0.2393156642875575,80.76,95.01,118.76,95.01,64.13,142.52,299.29,97.38500000000002,97.08875,89.16384615384617,84.50538461538461,15.75396775418817,11.733939099288143,16.330808582992386,19.62343787021474,-14.25,-28.5,-0.1499842121881907,-0.2608456891817682,109.26
2009-04-22,16,4,2009,84.0,79.2,0.9350162426854148,-0.35460488704253545,85.51,80.76,95.01,90.26,64.13,90.26,308.79,89.07250000000002,95.90125,90.80846153846154,82.31269230769232,7.125000000000027,12.4341826516412,14.582635133468731,15.668172977777676,4.75,-33.25,0.058816245666171385,-0.2799764230380599,116.39
2009-04-29,17,4,2009,83.0,76.14,0.8854560256532099,-0.4647231720437685,109.26,85.51,95.01,92.64,68.88,80.76,327.79,92.63500000000002,98.27625,94.28,83.04346153846154,12.567318727556826,13.00422891381667,12.98681190028227,16.475926909842908,23.75,14.25,0.27774529294819317,0.1499842121881907,99.76
2009-05-06,18,5,2009,82.0,76.14,0.8229838658936565,-0.5680647467311557,116.39,109.26,80.76,109.26,87.89,80.76,323.04,97.98000000000002,101.245,97.9346153846154,84.41384615384617,17.494721108570648,14.190553195703371,11.881178122969295,17.71367247680189,7.1299999999999955,21.379999999999995,0.06525718469705288,0.22502894432165021,111.64
2009-05-13,19,5,2009,84.0,83.48,0.7485107481711013,-0.663122658240795,99.76,116.39,85.51,118.76,97.39,90.26,332.54,102.73000000000002,100.0575,98.84769230769233,85.14461538461539,13.34897998600146,13.816586047214688,11.494738763049384,17.94728285413082,-16.629999999999995,19.0,-0.14288169086691294,0.23526498266468554,125.89
2009-05-20,20,5,2009,84.0,83.18,0.6631226582407952,-0.7485107481711012,111.64,99.76,109.26,95.01,95.01,90.26,342.04,109.26250000000002,99.1675,99.94384615384615,85.96692307692307,6.994075469042908,12.616997322210201,12.011960385701967,18.66642049654594,11.879999999999995,26.129999999999995,0.11908580593424212,0.30557829493626465,125.89
2009-05-27,21,5,2009,86.0,82.87,0.5680647467311558,-0.8229838658936564,125.89,111.64,116.39,95.01,90.26,80.76,346.79,113.42000000000002,103.0275,102.31923076923077,87.3373076923077,10.864096833147302,15.546845109449999,13.865287869073947,20.23608273509383,14.25,16.629999999999995,0.12764242207094223,0.15220574775764217,147.27
2009-06-03,22,5,2009,89.0,80.73,0.46472317204376906,-0.8854560256532096,125.89,125.89,99.76,80.76,92.64,68.88,370.55,115.79500000000002,106.88750000000002,105.06,89.07307692307693,12.625414844669514,17.03419900419068,14.774575572019499,21.542692453680672,0.0,9.5,0.0,0.08162213248560879,161.52
2009-06-10,23,6,2009,94.0,81.95,0.35460488704253584,-0.9350162426854147,147.27,125.89,111.64,85.51,109.26,66.51,380.05,127.67250000000001,115.20125,109.26230769230769,92.08807692307693,14.690787078982593,18.6175803533748,18.296886417204576,23.954094100046245,21.38000000000001,47.510000000000005,0.1698308046707444,0.47624298315958313,166.27
2009-06-17,24,6,2009,97.0,88.68,0.23931566428755768,-0.970941817426052,161.52,147.27,125.89,109.26,118.76,61.76,370.55,140.1425,124.7025,113.2823076923077,95.7423076923077,17.455336099122693,20.591143553897652,23.34183267363739,26.95502258321374,14.25,49.88000000000001,0.09676105113057654,0.44679326406305986,166.27
2009-06-24,25,6,2009,99.0,84.4,0.12053668025532308,-0.992708874098054,166.27,161.52,125.89,116.39,95.01,61.76,384.8,150.2375,131.82875,116.93692307692308,99.76192307692307,18.12863917488945,24.056733798907604,27.601560156572802,29.369098865199636,4.75,40.38000000000001,0.02940812283308558,0.32075621574390345,147.27
2009-07-01,26,6,2009,98.0,80.42,-3.216245299353273e-16,-1.0,166.27,166.27,147.27,99.76,95.01,61.76,389.55,160.33250000000004,138.06375,122.41846153846154,103.78153846153847,8.991604880850641,25.878639806109565,29.867068778771756,31.06296015415282,0.0,40.38000000000001,0.0,0.32075621574390345,156.77
2009-07-08,27,7,2009,98.0,76.14,-0.12053668025532283,-0.992708874098054,147.27,166.27,161.52,111.64,80.76,61.76,361.05,160.33250000000004,144.0025,126.43846153846154,107.07038461538461,8.991604880850641,20.782395537708947,29.38365697859753,30.962490013662954,-19.0,0.0,-0.11427196728213151,0.0,147.27
2009-07-15,28,7,2009,96.0,82.56,-0.23931566428755743,-0.9709418174260521,156.77,147.27,166.27,125.89,85.51,64.13,361.05,159.14500000000004,149.64375,132.28538461538463,110.72461538461539,9.095557523685413,16.40750606756588,27.002850656731233,31.007564913197843,9.5,-4.75,0.06450736742038443,-0.029408122833085693,147.27
2009-07-22,29,7,2009,94.0,91.13,-0.3546048870425356,-0.9350162426854148,147.27,156.77,166.27,125.89,109.26,64.13,342.04,154.39500000000004,152.31625000000003,137.03615384615384,113.9223076923077,9.095557523685397,13.462645608712332,23.26127308727992,30.28886122754638,-9.5,-19.0,-0.06059832876188043,-0.11427196728213151,156.77
2009-07-29,30,7,2009,95.0,88.07,-0.46472317204376806,-0.8854560256532101,147.27,147.27,147.27,147.27,116.39,68.88,313.54,149.64500000000004,154.98875,139.96,117.11999999999999,4.750000000000315,8.772356642971975,21.823388447565183,29.190626166631368,0.0,-19.0,0.0,-0.11427196728213151,156.77
2009-08-05,31,8,2009,96.0,84.4,-0.5680647467311556,-0.8229838658936566,156.77,147.27,156.77,161.52,99.76,87.89,308.79,152.02000000000004,156.17625,143.06615384615387,120.5003846153846,5.484827557301735,8.202718952539525,21.049006523848437,28.460667101214923,9.5,9.5,0.06450736742038443,0.06450736742038443,142.52
2009-08-12,32,8,2009,99.0,85.62,-0.663122658240795,-0.7485107481711013,156.77,156.77,147.27,166.27,111.64,97.39,275.53,152.02000000000004,155.5825,147.45153846153846,123.1496153846154,5.484827557301735,7.927968123768805,16.78066786819145,28.509512865816866,0.0,0.0,0.0,0.0,137.77
2009-08-19,33,8,2009,100.0,98.47,-0.7485107481711011,-0.6631226582407952,142.52,156.77,147.27,166.27,125.89,95.01,294.54,150.83250000000004,152.61375,149.8269230769231,124.88538461538464,7.125000000000216,7.799882668535735,13.062642908063388,28.25110747999408,-14.25,-4.75,-0.0908974931428207,-0.032253683710192216,133.02
2009-08-26,34,8,2009,101.0,103.97,-0.8229838658936564,-0.5680647467311559,137.77,142.52,156.77,147.27,125.89,90.26,285.04,148.45750000000004,149.05125,150.74076923076925,126.53,9.792375860842093,7.153217932216444,11.5798974243714,27.681241157145095,-4.75,-9.5,-0.03332865562728038,-0.06450736742038432,118.76
2009-09-02,35,8,2009,101.0,108.56,-0.8854560256532096,-0.4647231720437691,133.02,137.77,156.77,156.77,147.27,92.64,261.28,142.52000000000004,147.27,151.28923076923078,128.1746153846154,10.261172772479233,9.15442906076839,10.415063979270444,26.69274151986223,-4.75,-23.75,-0.034477752776366444,-0.15149582190470112,137.77
2009-09-09,36,9,2009,100.0,102.75,-0.9350162426854147,-0.3546048870425359,118.76,133.02,142.52,147.27,161.52,109.26,251.78,133.01750000000004,142.51875,149.09615384615387,129.17923076923077,10.265802046925927,12.697581814213406,13.787538781124589,25.777701049252595,-14.260000000000005,-38.010000000000005,-0.10720192452262822,-0.24245710276200805,142.52
2009-09-16,37,9,2009,99.0,102.44,-0.970941817426052,-0.23931566428755774,137.77,118.76,137.77,147.27,166.27,118.76,237.53,131.83000000000004,141.33125,147.26923076923077,130.27576923076924,8.996447447001982,12.633826970820976,13.576005464014923,25.501380381944784,19.010000000000005,-4.75,0.16007073088582024,-0.03332865562728038,149.64
2009-09-23,38,9,2009,99.0,118.95,-0.992708874098054,-0.12053668025532357,142.52,137.77,133.02,156.77,166.27,95.01,285.04,133.01750000000004,140.7375,145.44230769230768,131.18961538461537,10.265802046925927,12.42474000878033,12.34852093291977,25.49792563810195,4.75,4.75,0.034477752776366444,0.034477752776366444,137.77
2009-09-30,39,9,2009,98.0,137.0,-1.0,-1.8369701987210297e-16,149.64,142.52,118.76,156.77,147.27,95.01,204.28,137.1725,139.84625,144.16307692307694,133.29076923076926,13.208727859512763,11.31672584843532,10.771822334695502,24.633531118876114,7.119999999999976,16.619999999999976,0.0499579006455233,0.12494361750112737,140.14
2009-10-07,40,10,2009,97.0,142.81,-0.992708874098054,0.1205366802553232,137.77,149.64,137.77,142.52,156.77,80.76,166.27,141.925,137.47125,143.4323076923077,134.93538461538463,5.609613771612877,9.017843323897315,10.86531956413421,23.370574529655368,-11.869999999999976,19.010000000000005,-0.07932371023790419,0.16007073088582024,152.02
2009-10-14,41,10,2009,98.0,130.57,-0.9709418174260521,0.23931566428755738,140.14,137.77,142.52,137.77,147.27,85.51,142.52,142.5175,137.17375,142.15307692307692,137.2192307692308,5.1290439330024205,8.865460970212405,10.11736822219979,20.602033671087845,2.369999999999976,2.369999999999976,0.017202584016839495,0.017202584016839495,159.14
2009-10-21,42,10,2009,102.0,136.69,-0.9350162426854148,0.35460488704253557,152.02,140.14,149.64,133.02,147.27,109.26,90.26,144.8925,138.955,142.51846153846154,139.7773076923077,6.991811281778308,10.315367177181477,10.399404507112536,17.87308066511087,11.880000000000024,9.5,0.08477237048665631,0.06665731125456076,175.77
2009-10-28,43,10,2009,106.0,138.83,-0.8854560256532101,0.464723172043768,159.14,152.02,137.77,118.76,156.77,116.39,80.76,147.2675,142.22,143.43153846153848,141.69576923076923,10.07548634061912,12.140697791198583,11.330753024514854,17.127860619021764,7.119999999999976,9.5,0.04683594263912627,0.06348569901095957,175.77
2009-11-04,44,11,2009,106.0,133.94,-0.822983865893657,0.5680647467311548,175.77,159.14,140.14,137.77,156.77,99.76,80.76,156.7675,149.34625,144.89307692307693,143.97961538461539,14.896714123143727,13.097105391762137,14.085228305222634,17.571734912813096,16.630000000000024,38.0,0.10449918310921213,0.27582202221093133,187.65
2009-11-11,45,11,2009,106.0,198.77,-0.7485107481711011,0.6631226582407952,175.77,175.77,152.02,142.52,142.52,111.64,90.26,165.675,154.09625,146.35461538461539,146.90307692307692,12.013649181937605,15.044905105813147,16.24109428547634,16.189118016552555,0.0,35.630000000000024,0.0,0.25424575424575435,204.28
2009-11-18,46,11,2009,105.0,130.27,-0.6631226582407955,0.7485107481711007,187.65,175.77,159.14,149.64,137.77,125.89,90.26,174.58250000000004,159.7375,149.82615384615386,149.82653846153846,11.71965123201216,18.21184524266884,19.788910420763813,16.42778547274347,11.879999999999995,35.629999999999995,0.06758832565284179,0.2343770556505722,218.53
2009-11-25,47,11,2009,105.0,123.54,-0.5680647467311559,0.8229838658936564,204.28,187.65,175.77,137.77,133.02,125.89,80.76,185.86750000000004,166.5675,154.94230769230768,152.84153846153848,13.492176436735631,23.392864449291285,24.458820547280933,18.87080193151528,16.629999999999995,45.140000000000015,0.08862243538502534,0.28364961668970734,209.03
2009-12-02,48,11,2009,105.0,122.32,-0.4647231720437684,0.88545602565321,218.53,204.28,175.77,140.14,118.76,147.27,68.88,196.5575,176.6625,161.52,156.4046153846154,18.742922886608092,26.420003109117307,29.12495407721684,22.055551905272573,14.25,42.75999999999999,0.06975719600548258,0.2432724583262218,199.52
2009-12-09,49,12,2009,105.0,119.26,-0.35460488704253595,0.9350162426854147,209.03,218.53,187.65,152.02,137.77,161.52,66.51,204.8725,185.27375,168.46384615384616,158.78,12.919980327642559,23.924431587516633,28.84024518459722,24.24909928224177,-9.5,33.25999999999999,-0.0434722921338031,0.18922455481595257,185.27
2009-12-16,50,12,2009,104.0,110.7,-0.2393156642875578,0.970941817426052,199.52,209.03,204.28,159.14,142.52,166.27,61.76,207.84000000000003,191.21125,173.21384615384616,160.24153846153845,8.115585828104917,20.077569173797354,28.446114127844425,25.532075464765484,-9.509999999999991,11.870000000000005,-0.045495861838013685,0.06325606181721288,178.15
2009-12-23,51,12,2009,103.0,110.09,-0.12053668025532363,0.992708874098054,185.27,199.52,218.53,175.77,149.64,166.27,61.76,203.08750000000003,194.4775,176.5023076923077,160.97230769230768,14.188897948748659,15.780402629302637,27.03829665303322,25.979506432216073,-14.25,-19.00999999999999,-0.0714214113873296,-0.09305854709222627,175.77
2010-01-06,1,1,2010,106.0,116.2,0.12053668025532305,0.992708874098054,175.77,178.15,199.52,187.65,140.14,156.77,61.76,184.6775,194.775,181.61846153846156,162.5253846153846,10.686481725370172,15.39506599995276,22.756014533214938,26.160184744113934,-2.3799999999999955,-33.25999999999999,-0.013359528487229877,-0.15911591637563982,199.52
2010-07-14,28,7,2010,110.0,118.65,-0.23931566428755743,-0.9709418174260521,144.89,156.77,175.77,204.28,199.52,199.52,147.27,159.7375,177.85000000000002,183.9923076923077,186.27653846153848,12.773314304961477,22.33584051314446,19.21456615602062,16.04304059517632,-11.880000000000024,-35.630000000000024,-0.07577980480959379,-0.1973742521604256,147.27
2010-07-21,29,7,2010,109.0,129.96,-0.3546048870425356,-0.9350162426854148,128.27,144.89,161.52,204.28,194.77,190.02,147.27,147.8625,168.34875,178.51153846153846,183.53615384615387,14.816349921623754,25.438075756911037,23.98568352377212,19.420191158055033,-16.619999999999976,-47.5,-0.1147077092967077,-0.27023951755134545,152.02
2010-07-28,30,7,2010,110.0,118.65,-0.46472317204376806,-0.8854560256532101,147.27,128.27,156.77,194.77,185.27,185.27,156.77,144.3,161.2225,174.85769230769236,181.8919230769231,11.855108603467123,21.63549117934446,24.902969419276577,20.62183154217541,19.0,-14.25,0.14812504872534493,-0.08822436849925708,159.14
2010-08-04,31,8,2010,110.0,113.45,-0.5680647467311556,-0.8229838658936566,152.02,147.27,144.89,180.52,190.02,180.52,156.77,143.1125,155.87875,172.3,180.6130769230769,10.329370342216745,16.934610744611014,25.446013767713296,21.41952114669842,4.75,-4.75,0.032253683710192105,-0.03029916438094027,156.77
2010-08-11,32,8,2010,113.0,132.41,-0.663122658240795,-0.7485107481711013,159.14,152.02,128.27,175.77,199.52,175.77,142.52,146.675,153.20625,169.92461538461538,179.79076923076926,13.204081439716534,13.906698219103287,25.092878676158254,21.829705068658857,7.119999999999976,14.25,0.04683594263912627,0.09835047277244802,161.52
2010-08-18,33,8,2010,112.0,133.63,-0.7485107481711011,-0.6631226582407952,156.77,159.14,147.27,161.52,204.28,166.27,137.77,153.8,150.83125,166.63615384615383,179.05999999999997,5.264529102081849,10.771830243082334,23.65094449786334,22.283002670197185,-2.369999999999976,28.5,-0.014892547442503346,0.2221875730880174,171.02
2010-08-25,34,8,2010,112.0,139.44,-0.8229838658936564,-0.5680647467311559,161.52,156.77,152.02,156.77,204.28,175.77,133.02,157.3625,150.83125,163.34692307692305,178.8773076923077,4.055353457673779,10.771830243082334,20.77834304615205,22.411162318397352,4.75,14.25,0.03029916438094027,0.09676105113057654,166.27
2010-09-01,35,8,2010,111.0,154.73,-0.8854560256532096,-0.4647231720437691,171.02,161.52,159.14,144.89,194.77,180.52,118.76,162.1125,152.6125,160.78846153846155,178.69461538461536,6.246937249564781,12.86834626960099,17.027280486596073,22.456819940636493,9.5,19.0,0.058816245666171385,0.12498355479542167,166.27
2010-09-08,36,9,2010,111.0,151.37,-0.9350162426854147,-0.3546048870425359,166.27,171.02,156.77,128.27,180.52,204.28,137.77,163.89500000000004,155.285,158.59615384615384,178.14653846153848,6.132223631495071,13.24986576751664,13.820157101410826,22.58401911836059,-4.75,7.130000000000024,-0.027774529294819272,0.04480331783335445,190.02
2010-09-15,37,9,2010,111.0,145.25,-0.970941817426052,-0.23931566428755774,166.27,166.27,161.52,147.27,175.77,204.28,142.52,166.27000000000004,160.035,157.5,176.6846153846154,3.878358759406689,7.921693541881834,12.431725543945353,22.048559722715886,0.0,9.5,0.0,0.06059832876188054,166.27
2010-09-22,38,9,2010,112.0,166.66,-0.992708874098054,-0.12053668025532357,190.02,166.27,171.02,152.02,161.52,204.28,149.64,173.39500000000004,165.37875,158.59615384615384,176.13615384615383,11.307261678526173,11.63112995063817,14.613666285627167,21.505330330301838,23.75,28.5,0.14283995910266434,0.17644873699851416,161.52
2010-09-29,39,9,2010,111.0,170.94,-1.0,-1.8369701987210297e-16,166.27,190.02,166.27,159.14,156.77,194.77,137.77,172.20750000000004,167.16000000000003,158.96153846153845,174.6742307692308,11.874999999999995,10.309063973031687,14.751594177214026,20.79584384882305,-23.75,-4.75,-0.12498684349015887,-0.027774529294819272,152.02
2010-10-06,40,10,2010,113.0,196.93,-0.992708874098054,0.1205366802553232,161.52,166.27,166.27,156.77,144.89,190.02,140.14,171.02,167.4575,159.32692307692307,173.39538461538461,12.863060807340265,10.076271631911263,14.751614818167326,20.53129342847572,-4.75,-4.75,-0.028567991820532823,-0.028567991820532823,156.77
2010-10-13,41,10,2010,116.0,181.64,-0.9709418174260521,0.23931566428755738,152.02,161.52,190.02,161.52,128.27,199.52,152.02,167.45750000000004,166.86375,159.87538461538463,171.9338461538462,16.166290803190854,10.902111116007498,14.295621483157978,20.652690880740007,-9.5,-14.25,-0.058816245666171385,-0.08570397546159858,152.02
2010-10-20,42,10,2010,116.0,169.1,-0.9350162426854148,0.35460488704253557,156.77,152.02,166.27,171.02,147.27,194.77,159.14,159.14500000000004,166.27,162.0676923076923,170.2896153846154,6.13222363149506,11.354671788679395,10.803702416182201,20.061900703726234,4.75,-33.25,0.031245888698855362,-0.1749815808862225,154.39
2010-10-27,43,10,2010,116.0,150.14,-0.8854560256532101,0.464723172043768,152.02,156.77,161.52,166.27,152.02,185.27,175.77,155.58250000000004,163.895,162.43307692307692,168.64538461538464,4.547778761842583,12.176528944773994,10.331540208357536,19.724294913790246,-4.75,-14.25,-0.03029916438094027,-0.08570397546159858,166.27
2010-11-03,44,10,2010,116.0,135.77,-0.822983865893657,0.5680647467311548,154.39,152.02,152.02,166.27,159.14,190.02,175.77,153.8,162.41000000000003,162.6153846153846,167.4576923076923,2.2734555196879915,12.563766496218053,10.15182874772139,19.61260560103009,2.369999999999976,-7.130000000000024,0.01559005394027091,-0.044143140168400374,154.39
2010-11-10,45,11,2010,118.0,140.05,-0.7485107481711011,0.6631226582407952,166.27,154.39,156.77,190.02,156.77,199.52,187.65,157.3625,162.41000000000003,163.16384615384615,166.54423076923078,6.246937249564764,12.563766496218053,10.141017814187986,19.065167856188257,11.880000000000024,14.25,0.07694798885938225,0.09373766609656631,163.9
2010-11-17,46,11,2010,120.0,125.37,-0.6631226582407955,0.7485107481711007,154.39,166.27,152.02,166.27,161.52,204.28,204.28,156.7675,157.95625,162.98076923076923,164.80846153846153,6.432761848537516,5.955295212791218,10.286505287298828,17.965527365999606,-11.880000000000024,-2.380000000000024,-0.07145005112166969,-0.01518147604771336,147.27
2010-11-24,47,11,2010,120.0,140.66,-0.5680647467311559,0.8229838658936564,163.9,154.39,154.39,161.52,171.02,204.28,218.53,159.7375,157.66000000000003,163.16384615384615,163.25538461538463,6.250105999101137,5.526124966278156,10.279517286381276,16.061275224781294,9.51000000000002,11.879999999999995,0.06159725370814195,0.07814761215629518,144.89
