Date,Week,Month,Year,Truck_current,Barge_current,week_sin,week_cos,Gulf_Vessel_lag_1,Gulf_Vessel_lag_2,Gulf_Vessel_lag_4,Gulf_Vessel_lag_8,Gulf_Vessel_lag_13,Gulf_Vessel_lag_26,Gulf_Vessel_lag_52,Gulf_Vessel_rolling_mean_4,Gulf_Vessel_rolling_mean_8,Gulf_Vessel_rolling_mean_13,Gulf_Vessel_rolling_mean_26,Gulf_Vessel_rolling_std_4,Gulf_Vessel_rolling_std_8,Gulf_Vessel_rolling_std_13,Gulf_Vessel_rolling_std_26,Gulf_Vessel_change_1w,Gulf_Vessel_change_4w,Gulf_Vessel_pct_change_1w,Gulf_Vessel_pct_change_4w,target
2009-04-29,17,4,2009,83.0,76.14,0.8854560256532099,-0.4647231720437685,109.33,99.16,101.7,100.43,67.38,78.82,302.57,101.385,104.245,98.18230769230769,82.29153846153847,5.904633773571245,7.029247063921694,13.171404730099361,19.227892592235246,10.170000000000002,7.6299999999999955,0.1025615167406213,0.07502458210422813,101.7
2009-05-06,18,5,2009,82.0,76.14,0.8229838658936565,-0.5680647467311557,106.79,109.33,95.35,109.33,76.28,73.74,312.74,102.6575,105.03999999999999,101.21384615384616,83.3673076923077,6.5123440480366375,6.894498842240254,9.520452141276769,19.7998283947516,-2.539999999999992,5.090000000000003,-0.023232415622427394,0.050049164208456176,110.6
2009-05-13,19,5,2009,84.0,83.48,0.7485107481711013,-0.663122658240795,101.7,106.79,99.16,116.96,97.89,73.74,321.64,104.245,104.08625,103.16923076923075,84.4426923076923,4.642861904759267,6.742330960851128,5.891391264007528,20.01415989897181,-5.090000000000003,6.3500000000000085,-0.047663638917501694,0.06659674882013644,122.04
2009-05-20,20,5,2009,84.0,83.18,0.6631226582407952,-0.7485107481711012,110.6,101.7,109.33,101.7,101.7,73.74,358.5,107.105,103.29124999999999,104.14692307692309,85.86038461538463,3.936110601426842,5.20785790210413,5.995981132689904,20.524683574813672,8.899999999999991,11.439999999999998,0.087512291052114,0.11536910044372739,125.86
2009-05-27,21,5,2009,86.0,82.87,0.5680647467311558,-0.8229838658936564,122.04,110.6,106.79,101.7,99.16,69.92,355.96,110.2825,105.83375000000001,105.71153846153847,87.71807692307692,8.644776361094102,8.341990063181811,7.712392458626675,21.544280172563617,11.440000000000012,12.710000000000008,0.1034358047016275,0.1162535443153756,137.3
2009-06-03,22,5,2009,89.0,80.73,0.46472317204376906,-0.8854560256532096,125.86,122.04,101.7,95.35,100.43,63.56,343.25,115.05000000000001,108.85375,107.76538461538462,89.86961538461537,11.01122457616157,10.677888953343727,9.22845293587872,22.469159215382863,3.819999999999993,19.069999999999993,0.031301212717141924,0.17857477291881252,143.66
2009-06-10,23,6,2009,94.0,81.95,0.35460488704253584,-0.9350162426854147,137.3,125.86,110.6,99.16,109.33,58.48,343.25,123.95,114.0975,110.60153846153847,92.70576923076922,11.011224576161563,13.120233828489056,12.027360368588097,23.63885397781976,11.440000000000012,35.60000000000001,0.09089464484347687,0.3500491642084562,143.66
2009-06-17,24,6,2009,97.0,88.68,0.23931566428755768,-0.970941817426052,143.66,137.3,122.04,109.33,116.96,58.48,307.65,132.215,119.66,113.24230769230768,95.98192307692307,10.012690281171379,15.157577077392304,15.100982944743134,24.589227725854155,6.359999999999985,33.06,0.046321922796795256,0.2989150090415913,157.64
2009-06-24,25,6,2009,99.0,84.4,0.12053668025532308,-0.992708874098054,143.66,143.66,125.86,106.79,101.7,61.02,310.2,137.62,123.95124999999999,115.29615384615386,99.25807692307693,8.393711932154728,16.605668083517386,17.303788861817136,25.062717333799093,0.0,21.61999999999999,0.0,0.177155031137332,150.01
2009-07-01,26,6,2009,98.0,80.42,-3.216245299353273e-16,-1.0,157.64,143.66,137.3,101.7,101.7,61.02,333.08,145.565,130.3075,119.59923076923077,102.97423076923077,8.590186261076987,18.69853145493998,20.331595060208556,26.298850647598297,13.97999999999999,31.779999999999987,0.09731310037588736,0.25250278086763056,152.56
2009-07-08,27,7,2009,98.0,76.14,-0.12053668025532283,-0.992708874098054,150.01,157.64,143.66,110.6,95.35,58.48,320.37,148.7425,136.34625,123.3153846153846,106.39692307692306,6.64418730921967,15.7003775546035,21.184487491001544,26.410876058054395,-7.6299999999999955,12.70999999999998,-0.048401420959147345,0.09257101238164589,139.84
2009-07-15,28,7,2009,96.0,82.56,-0.23931566428755743,-0.9709418174260521,152.56,150.01,143.66,122.04,99.16,68.65,335.62,150.9675,141.59125,127.71615384615384,110.0153846153846,5.813050690758599,12.566674111086154,20.83028025834069,26.025320475379687,2.5500000000000114,8.900000000000006,0.016998866742217178,0.06195183071140198,152.56
2009-07-22,29,7,2009,94.0,91.13,-0.3546048870425356,-0.9350162426854148,139.84,152.56,157.64,125.86,109.33,63.56,327.99,150.0125,143.81625,130.8453846153846,112.75346153846152,7.486616391935384,9.904252964543703,19.172557478239664,25.232060231747305,-12.719999999999999,-3.819999999999993,-0.08337703198741475,-0.02659056104691626,162.73
2009-07-29,30,7,2009,95.0,88.07,-0.46472317204376806,-0.8854560256532101,152.56,139.84,150.01,137.3,106.79,67.38,312.74,148.7425,147.15375,134.17076923076922,116.17653846153846,6.055511951932357,7.086955698421487,18.87657254444344,24.311587022210674,12.719999999999999,-5.079999999999984,0.09096109839816924,-0.03222532352194862,157.64
2009-08-05,31,8,2009,96.0,84.4,-0.5680647467311556,-0.8229838658936566,162.73,152.56,152.56,143.66,101.7,76.28,302.57,151.9225,150.33249999999998,138.47384615384615,119.84384615384616,9.373751916921815,7.711421492081297,18.48672701267107,23.843469894615673,10.169999999999987,12.719999999999999,0.06666229680125846,0.0847943470435304,144.93
2009-08-12,32,8,2009,99.0,85.62,-0.663122658240795,-0.7485107481711013,157.64,162.73,139.84,143.66,110.6,97.89,284.77,153.1925,152.07999999999998,142.77692307692308,122.97307692307693,9.822312609563765,7.565989690712173,15.479611528617944,23.22836434521174,-5.090000000000003,5.079999999999984,-0.03127880538314998,0.03329837441006811,142.38
2009-08-19,33,8,2009,100.0,98.47,-0.7485107481711011,-0.6631226582407952,144.93,157.64,152.56,157.64,122.04,101.7,300.03,154.46499999999997,152.23874999999998,145.4176923076923,124.7823076923077,7.592454587724706,7.37499527844634,12.090093157792547,23.027602794507196,-12.70999999999998,5.090000000000003,-0.08062674448109608,0.03639874141876431,134.76
2009-08-26,34,8,2009,101.0,103.97,-0.8229838658936564,-0.5680647467311559,142.38,144.93,162.73,150.01,125.86,99.16,294.94,151.92000000000002,150.33125,146.9823076923077,126.34692307692308,9.822528527149297,7.7427098200245625,9.937014268083892,22.777181172258842,-2.5500000000000114,-10.180000000000007,-0.01759470089008497,-0.0667278447823807,132.21
2009-09-02,35,8,2009,101.0,108.56,-0.8854560256532096,-0.4647231720437691,134.76,142.38,157.64,152.56,137.3,100.43,289.86,144.9275,148.425,147.66692307692307,127.71615384615384,9.512719117055564,9.508922126085634,8.573558561662539,22.1385690733489,-7.6200000000000045,-27.97,-0.05351875263379691,-0.17187980089719168,144.93
2009-09-09,36,9,2009,100.0,102.75,-0.9350162426854147,-0.3546048870425359,132.21,134.76,144.93,139.84,143.66,109.33,266.97,138.57,145.88125000000002,147.2753846153846,128.93846153846155,6.053412260865249,10.86935329591361,9.181146093475695,21.438023732110125,-2.549999999999983,-25.42999999999998,-0.0189225289403383,-0.16131692463841651,146.2
2009-09-16,37,9,2009,99.0,102.44,-0.970941817426052,-0.23931566428755774,144.93,132.21,142.38,152.56,143.66,116.96,231.38,138.57,146.51749999999998,147.37307692307692,130.3076923076923,6.053412260865249,10.611109744035252,9.146160747016033,21.27177892094578,12.719999999999999,0.0,0.09621057408668032,0.0,147.47
2009-09-23,38,9,2009,99.0,118.95,-0.992708874098054,-0.12053668025532357,146.2,144.93,134.76,162.73,157.64,101.7,231.38,139.525,145.7225,147.56846153846152,131.4323076923077,7.070693035339162,10.328202374357007,9.087170302275878,21.310781554452497,1.2699999999999818,3.819999999999993,0.008762851031532293,0.026829610900407364,142.38
2009-09-30,39,9,2009,98.0,137.0,-1.0,-1.8369701987210297e-16,147.47,146.2,132.21,157.64,150.01,101.7,165.27,142.7025,143.815,146.78615384615384,133.1926923076923,7.071441979303832,7.850319374756205,8.570967019014006,20.636239881858124,1.2700000000000102,12.710000000000008,0.008686730506155982,0.09431582071831413,142.38
2009-10-07,40,10,2009,97.0,142.81,-0.992708874098054,0.1205366802553232,142.38,147.47,144.93,144.93,152.56,95.35,142.38,145.245,141.9075,146.19923076923078,134.7573076923077,2.173330777093232,5.518964059103086,8.593022810725047,19.672649350344024,-5.090000000000003,10.169999999999987,-0.03451549467688342,0.07692307692307687,148.74
2009-10-14,41,10,2009,98.0,130.57,-0.9709418174260521,0.23931566428755738,142.38,142.38,146.2,142.38,139.84,99.16,122.04,144.60750000000002,141.58875,145.41615384615386,136.56615384615387,2.6238314859496343,5.3916295906538565,8.427316237946611,17.99491907776849,0.0,-2.5500000000000114,0.0,-0.01759470089008497,150.01
2009-10-21,42,10,2009,102.0,136.69,-0.9350162426854148,0.35460488704253557,148.74,142.38,147.47,134.76,152.56,109.33,96.62,145.2425,142.38375000000002,146.10076923076923,138.47307692307692,3.3457473006779854,5.9635294858438535,8.29707424491555,16.431512107955765,6.360000000000014,2.5400000000000205,0.04466919511167311,0.017373461012311964,164.63
2009-10-28,43,10,2009,106.0,138.83,-0.8854560256532101,0.464723172043768,150.01,148.74,142.38,132.21,162.73,106.79,78.82,145.8775,144.29000000000002,145.9046153846154,140.0376923076923,4.071710328595835,5.605018159773197,8.160665429755719,15.453152249997034,1.2699999999999818,2.539999999999992,0.008538389135403834,0.017223842137383816,167.81
2009-11-04,44,11,2009,106.0,133.94,-0.822983865893657,0.5680647467311548,164.63,150.01,142.38,144.93,157.64,101.7,73.74,151.44,148.3425,146.05076923076922,142.26230769230767,9.40557636015256,7.134631334951755,8.497187242001964,14.616016778232956,14.620000000000005,22.25,0.09746016932204515,0.15627194830734648,177.98
2009-11-11,45,11,2009,106.0,198.77,-0.7485107481711011,0.6631226582407952,167.81,164.63,148.74,146.2,144.93,110.6,73.74,157.7975,151.2025,146.83307692307693,144.805,9.825420686497884,9.696997694424663,9.990095415473101,12.930560776704443,3.180000000000007,25.430000000000007,0.019316042033651337,0.17860654586318314,177.98
2009-11-18,46,11,2009,105.0,130.27,-0.6631226582407955,0.7485107481711007,177.98,167.81,150.01,147.47,142.38,122.04,73.74,165.1075,155.17499999999998,149.37538461538463,147.39653846153846,11.56384127355584,13.223279256133086,13.165959653202078,12.547455181769232,10.169999999999987,29.23999999999998,0.06060425481198961,0.19658464434583833,186.88
2009-11-25,47,11,2009,105.0,123.54,-0.5680647467311559,0.8229838658936564,177.98,177.98,164.63,142.38,134.76,125.86,69.92,172.1,158.98874999999998,152.11384615384617,149.54807692307693,6.912640595314723,14.968200996492405,15.14350605510587,12.818740661776843,0.0,27.97,0.0,0.18645423638424097,183.07
2009-12-02,48,11,2009,105.0,122.32,-0.4647231720437684,0.88545602565321,186.88,177.98,167.81,142.38,132.21,137.3,63.56,177.6625,164.55124999999998,156.12307692307692,151.895,7.7939223116472425,16.137220895007193,16.956998744184087,13.852568065165523,8.900000000000006,22.25,0.05000561860883246,0.13515155196501238,177.98
2009-12-09,49,12,2009,105.0,119.26,-0.35460488704253595,0.9350162426854147,183.07,186.88,177.98,148.74,144.93,143.66,58.48,181.47749999999996,169.6375,160.03538461538463,153.6553846153846,4.327742868208074,14.478010666425032,16.846857083436944,14.799506540631574,-3.8100000000000023,15.259999999999991,-0.02038741438356162,0.09093617782015362,172.9
2009-12-16,50,12,2009,104.0,110.7,-0.2393156642875578,0.970941817426052,177.98,183.07,177.98,150.01,146.2,143.66,58.48,181.4775,173.29250000000002,162.57769230769233,154.97538461538463,4.327742868208074,11.912233507736218,16.871110491926025,15.391051486048513,-5.090000000000003,0.0,-0.027803572403998444,0.0,174.17
2009-12-23,51,12,2009,103.0,110.09,-0.12053668025532363,0.992708874098054,172.9,177.98,186.88,164.63,147.47,157.64,61.02,180.20749999999998,176.15374999999997,164.63153846153847,156.1,6.084884961935813,7.424807717566507,16.327624774266432,15.59805346830308,-5.079999999999984,-5.079999999999984,-0.028542532868861548,-0.028542532868861548,172.9
2010-01-06,1,1,2010,106.0,116.2,0.12053668025532305,0.992708874098054,172.9,174.17,177.98,177.98,142.38,152.56,58.48,174.48749999999998,177.98250000000002,169.03307692307692,157.61615384615385,2.4040711997206974,4.946094418829779,13.895263812186766,16.23825140264264,-1.2699999999999818,-10.169999999999987,-0.007291726474134341,-0.05555252089364715,183.07
2010-07-14,28,7,2010,110.0,118.65,-0.23931566428755743,-0.9709418174260521,142.38,157.64,174.17,183.07,177.98,183.07,139.84,160.8175,171.46624999999997,174.1676923076923,172.60269230769228,14.101962924831778,14.803897109978596,11.96153846978373,10.331240993296552,-15.259999999999991,-35.599999999999994,-0.0968028419182948,-0.20002247443532983,142.38
2010-07-21,29,7,2010,109.0,129.96,-0.3546048870425356,-0.9350162426854148,129.67,142.38,169.08,185.61,177.98,177.98,152.56,149.6925,164.79125,170.45153846153846,170.54884615384614,17.256989646710313,19.96397501035947,17.085384517258465,13.103189940446514,-12.710000000000008,-44.5,-0.08926815563983714,-0.2554975024401447,146.2
2010-07-28,30,7,2010,110.0,118.65,-0.46472317204376806,-0.8854560256532101,142.38,129.67,157.64,181.8,175.44,174.17,162.73,143.01749999999998,159.3875,167.71307692307693,169.17961538461537,11.44240759921917,19.365513345708795,18.566925514929288,14.116454081892837,12.710000000000008,-26.700000000000017,0.09801804580859108,-0.15791341376863033,152.56
2010-08-04,31,8,2010,110.0,113.45,-0.5680647467311556,-0.8229838658936566,146.2,142.38,142.38,177.98,177.98,170.35,157.64,140.15749999999997,154.93749999999997,165.46384615384616,168.10384615384615,7.2198447582573495,17.47787070228178,19.3091263130771,14.771494731929481,3.819999999999993,-11.439999999999998,0.026829610900407364,-0.07257041360060901,152.56
2010-08-11,32,8,2010,113.0,132.41,-0.663122658240795,-0.7485107481711013,152.56,146.2,129.67,174.17,183.07,160.18,144.93,142.7025,151.76,163.50846153846155,167.41961538461538,9.649747406020653,14.795054192918391,19.222941088776455,15.072252514013625,6.360000000000014,10.180000000000007,0.043502051983584256,0.07149880601208047,157.64
2010-08-18,33,8,2010,112.0,133.63,-0.7485107481711011,-0.6631226582407952,152.56,152.56,142.38,169.08,183.07,155.1,142.38,148.425,149.05875,161.16153846153844,167.12653846153847,5.022917478916122,11.785664945782546,18.483929887947756,15.291151413104833,0.0,22.890000000000015,0.0,0.17652502506362322,165.27
2010-08-25,34,8,2010,112.0,139.44,-0.8229838658936564,-0.5680647467311559,157.64,152.56,146.2,157.64,185.61,160.18,134.76,152.24,147.62875,159.20538461538462,167.22423076923076,4.68495464225646,9.477352610300029,17.278463287854805,15.21918714598949,5.079999999999984,15.259999999999991,0.03329837441006811,0.10717797443461152,162.73
2010-09-01,35,8,2010,111.0,154.73,-0.8854560256532096,-0.4647231720437691,165.27,157.64,152.56,142.38,181.8,165.27,132.21,157.0075,148.58249999999998,157.64076923076922,167.42000000000002,6.006370923167023,10.905129526968555,15.519598073370837,15.157562864789188,7.630000000000024,19.07000000000002,0.04840142095914768,0.1304377564979482,165.27
2010-09-08,36,9,2010,111.0,151.37,-0.9350162426854147,-0.3546048870425359,162.73,165.27,152.56,129.67,177.98,172.9,144.93,159.55,151.12625,156.17384615384614,167.3223076923077,5.637345711118482,11.602760678265573,13.858068370965672,15.180142636404138,-2.5400000000000205,10.169999999999987,-0.015368790464089233,0.06666229680125846,172.9
2010-09-15,37,9,2010,111.0,145.25,-0.970941817426052,-0.23931566428755774,165.27,162.73,157.64,142.38,174.17,177.98,146.2,162.7275,155.57625,155.19615384615383,167.02884615384616,3.596816879779346,8.648892476577224,12.580931032361043,15.141704613927097,2.5400000000000205,12.710000000000008,0.015608676949548483,0.08331148400629274,165.27
2010-09-22,38,9,2010,112.0,166.66,-0.992708874098054,-0.12053668025532357,172.9,165.27,165.27,146.2,169.08,180.52,147.47,166.54250000000002,159.39125,155.09846153846155,166.83346153846153,4.404220513704073,8.727304341627859,12.425287284508297,15.02708300165066,7.6299999999999955,15.26000000000002,0.04616687844133849,0.09680284191829491,162.73
2010-09-29,39,9,2010,111.0,170.94,-1.0,-1.8369701987210297e-16,165.27,172.9,162.73,152.56,157.64,175.44,142.38,166.54250000000002,161.775,154.8053846153846,166.24692307692308,4.404220513704073,7.053402421119545,12.108926882940928,14.76686690377763,-7.6299999999999955,0.0,-0.04412955465587043,0.0,155.1
2010-10-06,40,10,2010,113.0,196.93,-0.992708874098054,0.1205366802553232,162.73,165.27,165.27,152.56,142.38,170.35,142.38,166.54250000000002,163.04625,155.19692307692307,165.7580769230769,4.404220513704073,5.9919062969474695,12.289171645948691,14.66035716324413,-2.5400000000000205,0.0,-0.015368790464089233,0.0,152.56
2010-10-13,41,10,2010,116.0,181.64,-0.9709418174260521,0.23931566428755738,155.1,162.73,172.9,157.64,129.67,177.98,148.74,164.0,163.36374999999998,156.17538461538462,165.17153846153846,7.340431413298006,5.394383156842636,11.674668885657699,14.773917474336292,-7.6299999999999955,-10.170000000000016,-0.04688748233269835,-0.06153566890542761,150.01
2010-10-20,42,10,2010,116.0,169.1,-0.9350162426854148,0.35460488704253557,152.56,155.1,165.27,165.27,142.38,177.98,150.01,158.915,162.72875000000002,157.93615384615384,164.19384615384615,6.052010685163483,6.37438498433703,8.688144737189916,14.733441166795453,-2.539999999999992,-20.340000000000003,-0.016376531270148265,-0.11764025448235971,150.01
2010-10-27,43,10,2010,116.0,150.14,-0.8854560256532101,0.464723172043768,150.01,152.56,162.73,162.73,146.2,175.44,164.63,155.1,160.82125000000002,158.5230769230769,163.1180769230769,5.4947429421220795,7.659072001785873,7.757566612256198,14.707673376638645,-2.5500000000000114,-15.26000000000002,-0.016714735186156293,-0.09233375688267698,155.1
2010-11-03,44,10,2010,116.0,135.77,-0.822983865893657,0.5680647467311548,150.01,150.01,155.1,165.27,152.56,177.98,167.81,151.92,159.23125000000002,158.81615384615387,162.14000000000001,2.4370884267915254,8.482289848348527,7.312407878008556,14.701035065601323,0.0,-12.719999999999999,0.0,-0.07816628771584833,147.47
2010-11-10,45,11,2010,118.0,140.05,-0.7485107481711011,0.6631226582407952,155.1,150.01,152.56,172.9,152.56,183.07,177.98,151.92,157.96,159.01153846153846,161.26000000000002,2.4370884267915254,8.205545163396431,7.163738370145871,14.39657236983999,5.090000000000003,0.0,0.03393107126191586,0.0,150.01
2010-11-17,46,11,2010,120.0,125.37,-0.6631226582407955,0.7485107481711007,147.47,155.1,150.01,165.27,157.64,183.07,177.98,150.6475,154.78125,158.62,159.89076923076922,3.2007329889680105,6.294188788077887,7.667146361804746,13.924475982407971,-7.6299999999999955,-5.090000000000003,-0.04919406834300444,-0.03336392239119035,136.03
2010-11-24,47,11,2010,120.0,140.66,-0.5680647467311559,0.8229838658936564,150.01,147.47,150.01,162.73,165.27,185.61,186.88,150.6475,152.87375,158.03307692307692,158.61923076923074,3.2007329889680105,4.79523852378214,8.031786211272784,13.214524712779388,2.539999999999992,0.0,0.017223842137383816,0.0,134.76
2010-12-01,48,11,2010,119.0,142.5,-0.4647231720437684,0.88545602565321,136.03,150.01,155.1,155.1,162.73,181.8,183.07,147.1525,149.53625,155.78384615384616,156.7123076923077,8.065128124628202,6.075891322028832,9.747264178955994,12.732349447827032,-13.97999999999999,-13.97999999999999,-0.09319378708086123,-0.09319378708086123,134.76
2010-12-08,49,12,2010,121.0,170.94,-0.35460488704253595,0.9350162426854147,134.76,136.03,147.47,152.56,165.27,177.98,177.98,142.0675,146.99375,153.6323076923077,154.90307692307692,7.7914755769796304,7.503170639324295,11.081833598165671,12.36159108504605,-1.2700000000000102,-20.340000000000003,-0.009336175843563943,-0.13114119922630563,138.57
2010-12-15,50,12,2010,122.0,177.67,-0.2393156642875578,0.970941817426052,134.76,134.76,150.01,150.01,172.9,174.17,172.9,138.89,144.76875,151.28538461538463,153.24076923076922,7.437468207215235,8.221569953479673,11.629015159923853,12.035908913939993,0.0,-12.710000000000008,0.0,-0.08618702108903509,132.21
2010-12-22,51,12,2010,123.0,158.4,-0.12053668025532363,0.992708874098054,138.57,134.76,136.03,150.01,165.27,169.08,174.17,136.02999999999997,143.33875,148.64461538461538,151.87153846153845,1.7960512242151352,8.1744732246157,10.110389553477622,11.575891738371915,3.8100000000000023,-11.439999999999998,0.028272484416740795,-0.07626158256116256,132.21
2011-07-13,28,7,2011,147.0,137.3,-0.23931566428755743,-0.9709418174260521,132.21,132.21,137.3,134.76,134.76,134.76,129.67,134.755,134.43875,133.48538461538462,136.71307692307693,2.938712870176078,2.428635345788139,2.7966247972130946,8.001671709955389,0.0,-2.549999999999983,0.0,-0.0189225289403383,130.94
2011-07-20,29,7,2011,148.0,131.8,-0.3546048870425356,-0.9350162426854148,134.76,132.21,137.3,130.94,132.21,137.3,142.38,134.12,134.43875,133.48538461538462,136.71307692307693,2.4370884267923683,2.428635345788139,2.7966247972130946,8.001671709955389,2.549999999999983,-2.5400000000000205,0.01928749716360323,-0.01849963583394043,129.67
2011-07-27,30,7,2011,149.0,119.26,-0.46472317204376806,-0.8854560256532101,130.94,134.76,132.21,136.03,128.4,127.13,146.2,132.53,134.43875,133.3876923076923,136.46846153846153,1.602685246704932,2.428635345788139,2.8662058365394367,8.079843905578617,-3.819999999999993,-6.360000000000014,-0.028346690412585307,-0.04632192279679548,132.21
2011-08-03,31,7,2011,149.0,110.7,-0.5680647467311556,-0.8229838658936566,129.67,130.94,132.21,134.76,129.67,124.59,152.56,131.89499999999998,133.64375,133.48538461538462,136.56615384615384,2.1733307770959436,2.839531840177622,2.6987917524429097,7.977119819548841,-1.2700000000000102,-2.5400000000000205,-0.009699098823888863,-0.01921185991982466,128.4
2011-08-10,32,8,2011,147.0,115.28,-0.663122658240795,-0.7485107481711013,132.21,129.67,134.76,137.3,134.76,124.59,152.56,131.89499999999998,133.32500000000002,133.68076923076922,136.85923076923078,2.1733307770959436,2.8394516573168667,2.482856089053791,7.652909471872088,2.5400000000000205,0.0,0.019588185393691893,0.0,129.67
2011-08-17,33,8,2011,145.0,129.35,-0.7485107481711011,-0.6631226582407952,128.4,132.21,130.94,137.3,134.76,134.76,157.64,130.305,132.2125,133.19153846153847,137.00576923076923,1.6395629498963256,2.8028340249436443,2.8516832635960925,7.442155157255822,-3.8100000000000023,-6.359999999999985,-0.02881778987973682,-0.047195013357079096,134.76
2011-08-24,34,8,2011,144.0,133.02,-0.8229838658936564,-0.5680647467311559,129.67,128.4,129.67,132.21,130.94,143.66,165.27,129.9875,131.25875000000002,132.8,136.81,1.5980482888008942,2.0105325342757587,2.9655437949853707,7.569452820386304,1.2699999999999818,-1.2700000000000102,0.009890965732087142,-0.009699098823888863,138.57
2011-08-31,35,8,2011,144.0,140.05,-0.8854560256532096,-0.4647231720437691,134.76,129.67,132.21,132.21,136.03,142.38,162.73,131.26,131.5775,133.09384615384613,136.4676923076923,2.8201772993919922,2.3554420270535252,2.9551213693635043,7.447546875420982,5.090000000000003,5.090000000000003,0.03925348962751607,0.03925348962751607,137.3
2011-09-07,36,9,2011,146.0,140.66,-0.9350162426854147,-0.3546048870425359,138.57,134.76,128.4,134.76,134.76,150.01,165.27,132.85,132.3725,133.28923076923076,136.32115384615383,4.700404237935898,3.428359666072577,3.2360455846013245,7.363572136907404,3.8100000000000023,6.359999999999985,0.028272484416740795,0.04810528704334005,137.3
2011-09-14,37,9,2011,146.0,145.25,-0.970941817426052,-0.23931566428755774,137.3,138.57,129.67,130.94,137.3,152.56,172.9,135.075,132.69,133.48461538461538,135.8323076923077,3.9361106014277962,3.780574408353355,3.4045401436494305,6.820308677882051,-1.2699999999999818,8.900000000000006,-0.009165042938586887,0.06931464174454827,139.84
2011-09-21,38,9,2011,145.0,158.4,-0.992708874098054,-0.12053668025532357,137.3,137.3,134.76,129.67,137.3,150.01,165.27,136.98250000000002,133.48499999999999,133.48461538461538,135.2453846153846,1.598048288800649,4.0210624040291565,3.4045401436494305,5.920463651286857,0.0,7.630000000000024,0.0,0.05884167502120796,139.84
2011-09-28,39,9,2011,143.0,172.16,-1.0,-1.8369701987210297e-16,139.84,137.3,138.57,132.21,132.21,150.01,162.73,138.2525,134.75625,133.68,134.85423076923078,1.215932426852683,4.244084749047476,3.701668542694911,5.197829680229111,2.539999999999992,5.0800000000000125,0.01849963583394021,0.03769664588898802,139.84
2011-10-05,40,10,2011,141.0,171.86,-0.992708874098054,0.1205366802553232,139.84,139.84,137.3,128.4,132.21,147.47,155.1,138.57,135.70999999999998,134.2669230769231,134.46307692307693,1.4664696837434064,4.442807992373508,4.038715523146026,4.32027014825481,0.0,1.2700000000000102,0.0,0.009165042938586998,142.38
2011-10-12,41,10,2011,140.0,160.54,-0.9709418174260521,0.23931566428755738,139.84,139.84,137.3,129.67,134.76,134.76,152.56,139.205,137.14,134.85384615384615,134.16961538461538,1.2700000000020022,3.4934919084265244,4.2630652869741255,3.6006138152000515,0.0,2.539999999999992,0.0,0.01849963583394021,150.01
2011-10-19,42,10,2011,143.0,151.67,-0.9350162426854148,0.35460488704253557,142.38,139.84,139.84,134.76,130.94,132.21,150.01,140.475,138.72875,135.44,134.46269230769232,1.2700000000019454,2.295806347597947,4.745633080349977,3.9443078558340168,2.539999999999992,5.079999999999984,0.01816361556064061,0.03699927166788042,150.01
2011-10-26,43,10,2011,144.0,150.76,-0.8854560256532101,0.464723172043768,150.01,142.38,139.84,138.57,129.67,128.4,150.01,143.01749999999998,140.635,136.90692307692308,135.1473076923077,4.812985040492502,4.128998494960529,6.016041589802752,4.953371019981604,7.6299999999999955,10.169999999999987,0.05358898721730587,0.07272597254004576,147.47
2011-11-02,44,10,2011,147.0,148.31,-0.822983865893657,0.5680647467311548,150.01,150.01,139.84,137.3,132.21,129.67,155.1,145.56,142.065,138.47153846153847,135.97846153846154,5.242003433803182,5.163160715238977,6.5942296064472545,5.552690657556593,0.0,10.169999999999987,0.0,0.07272597254004576,144.93
2011-11-09,45,11,2011,147.0,135.47,-0.7485107481711011,0.6631226582407952,147.47,150.01,142.38,137.3,128.4,134.76,147.47,147.46749999999997,143.33625,139.64538461538461,136.66307692307691,3.5968168797800786,5.0735699955710825,6.743261593847551,5.833976187292894,-2.539999999999992,7.6299999999999955,-0.01693220451969868,0.054562356979404925,143.66
2011-11-16,46,11,2011,150.0,135.47,-0.6631226582407955,0.7485107481711007,144.93,147.47,150.01,139.84,129.67,134.76,150.01,148.105,144.29000000000002,140.91692307692307,137.05423076923077,2.431864853701955,4.45636623270122,5.9589489909636555,6.038623136499707,-2.539999999999992,2.5500000000000114,-0.017223842137383816,0.0179098187947746,146.2
2011-11-23,47,11,2011,151.0,129.35,-0.5680647467311559,0.8229838658936564,143.66,144.93,150.01,139.84,134.76,130.94,136.03,146.51749999999998,144.7675,141.9930769230769,137.39653846153846,2.8160418439133736,4.101998641772421,4.933598052494185,6.154511803426453,-1.2700000000000102,-6.349999999999994,-0.008762851031532515,-0.0423305112992467,144.93
2011-11-30,48,11,2011,150.0,123.85,-0.4647231720437684,0.88545602565321,146.2,143.66,147.47,139.84,138.57,136.03,134.76,145.565,145.5625,142.87307692307692,137.98346153846154,1.6395629498958417,3.595639223911625,4.540542156715268,6.241179338756036,2.539999999999992,-3.8100000000000023,0.017680634832242692,-0.02539830677954802,142.38
2011-12-07,49,12,2011,148.0,128.43,-0.35460488704253595,0.9350162426854147,144.93,146.2,144.93,142.38,137.3,134.76,134.76,144.93,146.19875000000002,143.3623076923077,138.32576923076925,1.0369506577803984,2.8008898458404476,4.37798689248325,6.372440143670941,-1.2699999999999818,-2.539999999999992,-0.00868673050615587,-0.017223842137383816,142.38
